time,generation
2015-01-23T22:00:00,0.023333333333333334
2015-01-23T23:00:00,0.006666666666666667
2015-01-24T00:00:00,0.015
2015-01-24T01:00:00,0.008333333333333333
2015-01-24T02:00:00,0.07
2015-01-24T03:00:00,0.055
2015-01-24T04:00:00,0.11333333333333333
2015-01-24T05:00:00,0.11
2015-01-24T06:00:00,0.1
2015-01-24T07:00:00,0.13666666666666666
2015-01-24T08:00:00,0.18
2015-01-24T09:00:00,0.13666666666666666
2015-01-24T10:00:00,0.16
2015-01-24T11:00:00,0.095
2015-01-24T12:00:00,0.051666666666666666
2015-01-24T13:00:00,0.065
2015-01-24T14:00:00,0.028333333333333332
2015-01-24T15:00:00,0.011666666666666667
2015-01-24T16:00:00,0.011666666666666667
2015-01-24T17:00:00,0.016666666666666666
2015-01-24T18:00:00,0.01
2015-01-24T19:00:00,0.005
2015-01-24T20:00:00,0.03
2015-01-24T21:00:00,0.055
2015-01-24T22:00:00,0.02666666666666667
2015-01-24T23:00:00,0.03
2015-01-25T00:00:00,0.07666666666666666
2015-01-25T01:00:00,0.13333333333333333
2015-01-25T02:00:00,0.11666666666666667
2015-01-25T03:00:00,0.12
2015-01-25T04:00:00,0.12833333333333333
2015-01-25T05:00:00,0.14333333333333334
2015-01-25T06:00:00,0.085
2015-01-25T07:00:00,0.07666666666666666
2015-01-25T08:00:00,0.07833333333333334
2015-01-25T09:00:00,0.06166666666666667
2015-01-25T10:00:00,0.03833333333333333
2015-01-25T11:00:00,0.016666666666666666
2015-01-25T12:00:00,0.0
2015-01-25T13:00:00,0.0033333333333333335
2015-01-25T14:00:00,0.02
2015-01-25T15:00:00,0.025
2015-01-25T16:00:00,0.03333333333333333
2015-01-25T17:00:00,0.0033333333333333335
2015-01-25T18:00:00,0.0
2015-01-25T19:00:00,0.0
2015-01-25T20:00:00,0.0
2015-01-25T21:00:00,0.0
2015-01-25T22:00:00,0.0
2015-01-25T23:00:00,0.0
2015-01-26T00:00:00,0.008333333333333333
2015-01-26T01:00:00,0.0016666666666666668
2015-01-26T02:00:00,0.01
2015-01-26T03:00:00,0.05
2015-01-26T04:00:00,0.041666666666666664
2015-01-26T05:00:00,0.05333333333333334
2015-01-26T06:00:00,0.023333333333333334
2015-01-26T07:00:00,0.03
2015-01-26T08:00:00,0.051666666666666666
2015-01-26T09:00:00,0.07
2015-01-26T10:00:00,0.07833333333333334
2015-01-26T11:00:00,0.22
2015-01-26T12:00:00,0.19333333333333333
2015-01-26T13:00:00,0.20166666666666666
2015-01-26T14:00:00,0.19
2015-01-26T15:00:00,0.225
2015-01-26T16:00:00,0.26
2015-01-26T17:00:00,0.2683333333333333
2015-01-26T18:00:00,0.22833333333333333
2015-01-26T19:00:00,0.17333333333333334
2015-01-26T20:00:00,0.16833333333333333
2015-01-26T21:00:00,0.23666666666666666
2015-01-26T22:00:00,0.295
2015-01-26T23:00:00,0.605
2015-01-27T00:00:00,0.42833333333333334
2015-01-27T01:00:00,0.4683333333333333
2015-01-27T02:00:00,0.465
2015-01-27T03:00:00,0.4033333333333333
2015-01-27T04:00:00,0.27166666666666667
2015-01-27T05:00:00,0.4116666666666667
2015-01-27T06:00:00,0.485
2015-01-27T07:00:00,0.45166666666666666
2015-01-27T08:00:00,0.44666666666666666
2015-01-27T09:00:00,0.52
2015-01-27T10:00:00,0.43166666666666664
2015-01-27T11:00:00,0.41833333333333333
2015-01-27T12:00:00,0.4
2015-01-27T13:00:00,0.52
2015-01-27T14:00:00,0.4083333333333333
2015-01-27T15:00:00,0.28
2015-01-27T16:00:00,0.235
2015-01-27T17:00:00,0.16333333333333333
2015-01-27T18:00:00,0.13166666666666665
2015-01-27T19:00:00,0.25666666666666665
2015-01-27T20:00:00,0.2633333333333333
2015-01-27T21:00:00,0.16
2015-01-27T22:00:00,0.14666666666666667
2015-01-27T23:00:00,0.07333333333333333
2015-01-28T00:00:00,0.12333333333333334
2015-01-28T01:00:00,0.06
2015-01-28T02:00:00,0.045
2015-01-28T03:00:00,0.08166666666666667
2015-01-28T04:00:00,0.1
2015-01-28T05:00:00,0.08666666666666667
2015-01-28T06:00:00,0.085
2015-01-28T07:00:00,0.15833333333333333
2015-01-28T08:00:00,0.22166666666666668
2015-01-28T09:00:00,0.2816666666666667
2015-01-28T10:00:00,0.31833333333333336
2015-01-28T11:00:00,0.5133333333333333
2015-01-28T12:00:00,0.79
2015-01-28T13:00:00,0.8533333333333334
2015-01-28T14:00:00,0.71
2015-01-28T15:00:00,0.8616666666666667
2015-01-28T16:00:00,0.875
2015-01-28T17:00:00,0.9116666666666666
2015-01-28T18:00:00,0.9716666666666667
2015-01-28T19:00:00,0.955
2015-01-28T20:00:00,0.9516666666666667
2015-01-28T21:00:00,0.93
2015-01-28T22:00:00,0.7666666666666667
2015-01-28T23:00:00,0.695
2015-01-29T00:00:00,0.58
2015-01-29T01:00:00,0.6333333333333333
2015-01-29T02:00:00,0.675
2015-01-29T03:00:00,0.56
2015-01-29T04:00:00,0.6283333333333333
2015-01-29T05:00:00,0.5116666666666667
2015-01-29T06:00:00,0.4083333333333333
2015-01-29T07:00:00,0.6416666666666667
2015-01-29T08:00:00,0.6433333333333333
2015-01-29T09:00:00,0.4816666666666667
2015-01-29T10:00:00,0.46166666666666667
2015-01-29T11:00:00,0.0
2015-01-29T12:00:00,0.0
2015-01-29T13:00:00,0.0
2015-01-29T14:00:00,0.09333333333333334
2015-01-29T15:00:00,0.44333333333333336
2015-01-29T16:00:00,0.46
2015-01-29T17:00:00,0.28
2015-01-29T18:00:00,0.285
2015-01-29T19:00:00,0.31
2015-01-29T20:00:00,0.25833333333333336
2015-01-29T21:00:00,0.17
2015-01-29T22:00:00,0.14833333333333334
2015-01-29T23:00:00,0.09666666666666666
2015-01-30T00:00:00,0.115
2015-01-30T01:00:00,0.07166666666666667
2015-01-30T02:00:00,0.06
2015-01-30T03:00:00,0.043333333333333335
2015-01-30T04:00:00,0.02
2015-01-30T05:00:00,0.0
